mean_test_AUC,std_test_AUC,rank_test_AUC,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,mean_test_precision,std_test_precision,rank_test_precision,mean_test_recall,std_test_recall,rank_test_recall,mean_test_f1,std_test_f1,rank_test_f1,params,true_rate,modelname,seed
0.9969802631578947,0.002419174757989848,7,0.9915,0.003391164991562647,7,0.9842105263157894,0.03157894736842107,1,0.845,0.06782329983125267,7,0.9073491073491073,0.03894586440842201,7,"{'C': 464.15888336127773, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.05,LR,0
0.9970065789473684,0.002679174842994623,6,0.9935,0.00339116499156266,1,0.9842105263157894,0.03157894736842107,1,0.8850000000000001,0.05830951894845298,2,0.9307923307923309,0.03689344891023042,1,"{'C': 1291.5496650148827, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.05,LR,0
0.9975197368421054,0.0024902510747939425,2,0.99325,0.004077376607575042,2,0.972781954887218,0.034040808463522816,9,0.89,0.06244997998398398,1,0.9286492465975733,0.04353713109830711,3,"{'C': 3593.813663804626, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.05,LR,0
0.9960657894736842,0.003823132680185796,9,0.99275,0.0025495097567963857,4,0.9761904761904763,0.04761904761904762,6,0.8800000000000001,0.048476798574163295,4,0.9237308428579288,0.026985509767862136,4,"{'C': 10000.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.05,LR,0
0.9589572368421052,0.03807449995397383,1,0.992,0.0029154759474226376,1,0.9677089783281734,0.026520710065524047,1,0.8699999999999999,0.05999999999999997,2,0.9148398195766617,0.03326603366037477,1,"{'max_depth': 7, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'splitter': 'best'}",0.05,DT,1
0.9539967105263158,0.040557728501971285,2,0.99175,0.003122498999199184,2,0.9562804068996019,0.022084305436562587,2,0.875,0.0547722557505166,1,0.9130620417988841,0.034807196764183375,2,"{'max_depth': 8, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'splitter': 'best'}",0.05,DT,1
0.9767236842105262,0.006110133393799821,3,0.99,0.004107919181288739,3,0.9830814366998577,0.013916569583329907,2,0.8150000000000001,0.09027735042633894,3,0.8879506066073232,0.051680681290472034,3,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'gini', 'max_features': 'auto', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10, 'oob_score': False, 'verbose': 0, 'warm_start': False}",0.05,RF,1
0.9813684210526317,0.005367806256721218,2,0.9912500000000002,0.002371708245126281,2,0.9786238986238986,0.019452233568513503,3,0.845,0.0640312423743285,1,0.9048944417045682,0.02987289159025746,2,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'gini', 'max_features': 'auto', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 15, 'oob_score': False, 'verbose': 0, 'warm_start': False}",0.05,RF,1
0.9840493421052632,0.0013634223605475512,1,0.9915,0.0024238399287081634,1,0.9945945945945945,0.010810810810810789,1,0.835,0.05385164807134504,2,0.9066697866697867,0.02978706930256329,1,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'gini', 'max_features': 'auto', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20, 'oob_score': False, 'verbose': 0, 'warm_start': False}",0.05,RF,1
0.4566809210526316,0.008873268529160016,1,0.95,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (10, 10), 'max_fun': 15000, 'max_iter': 500, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",0.05,NN,1
0.9948421052631581,0.0026894460035655097,10,0.983,0.006595452979136465,10,0.9735023041474655,0.024363022834813477,1,0.6799999999999999,0.13638181696985854,10,0.791338059031202,0.10414517112876727,10,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.05,LR,1
0.9973157894736844,0.0011363881891077335,9,0.9845,0.00465026880943455,9,0.9512467824967825,0.04553088507508679,5,0.7299999999999999,0.09273618495495704,9,0.8218514356759723,0.06291837384832881,9,"{'C': 2.7825594022071245, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.05,LR,1
0.9983157894736842,0.0009114632386756544,2,0.9899999999999999,0.002958039891549811,6,0.952819702819703,0.052602581982204036,4,0.845,0.033166247903554,5,0.8945107039079643,0.028922436312176766,6,"{'C': 7.742636826811269, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.05,LR,1
0.9977236842105264,0.0015340942900808404,7,0.9890000000000001,0.0039051248379533233,8,0.9456110781110783,0.05353671945980647,10,0.8300000000000001,0.048476798574163295,8,0.8829235124161429,0.041097193303226226,8,"{'C': 21.544346900318832, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.05,LR,1
0.9983223684210527,0.000987061379147708,1,0.9905000000000002,0.003409545424246469,2,0.9477527151211362,0.05211628910480503,7,0.86,0.037416573867739444,1,0.9007760338675984,0.03385418556974008,2,"{'C': 59.94842503189409, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.05,LR,1
0.9976447368421052,0.0014417654709175914,8,0.99025,0.0024238399287081656,3,0.9564032026532028,0.03460728320067843,2,0.845,0.04301162633521314,5,0.8962341828924109,0.026917626703592906,4,"{'C': 166.81005372000593, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.05,LR,1
0.9980723684210527,0.0016554388660820784,4,0.99,0.003354101966249679,5,0.9469999669999671,0.05339817981326671,8,0.85,0.02738612787525833,3,0.8952042141705288,0.03277556164581028,5,"{'C': 464.15888336127773, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.05,LR,1
0.9980197368421052,0.0016671369373470993,6,0.9897500000000001,0.004286607049870549,7,0.9463938473806894,0.052849712029621944,9,0.845,0.05787918451395114,5,0.8914764723937605,0.044982906054507915,7,"{'C': 1291.5496650148827, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.05,LR,1
0.9981249999999999,0.0016488107440837444,3,0.99075,0.0028062430400804654,1,0.9562898236582447,0.03668714357618921,3,0.8549999999999999,0.036742346141747706,2,0.9022747807347663,0.02923468515911196,1,"{'C': 3593.813663804626, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.05,LR,1
0.9980592105263157,0.001785066166515018,5,0.99025,0.0036571847095819387,3,0.9508844182528394,0.04646519117684342,6,0.85,0.04183300132670379,3,0.8970799755399611,0.0378353528152428,3,"{'C': 10000.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.05,LR,1
0.9846145833333333,0.012861929222764506,1,0.98925,0.003316624790355396,2,0.9521245091245092,0.03748018066645727,2,0.9425000000000001,0.03409545424246465,2,0.9461558544498759,0.015896422989552857,2,"{'max_depth': 7, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'splitter': 'best'}",0.1,DT,0
0.9782795138888888,0.012325567754339802,2,0.99,0.0017677669529663625,1,0.9569007705463001,0.035226690049599794,1,0.9450000000000001,0.03020761493398643,1,0.9498447597655989,0.008110453029264855,1,"{'max_depth': 8, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'splitter': 'best'}",0.1,DT,0
0.9938854166666667,0.002568626699828329,3,0.98325,0.004077376607575015,3,0.9840701754385964,0.021298679148164287,3,0.8474999999999999,0.05326818938165629,3,0.9092405535168006,0.02477258158646958,3,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'gini', 'max_features': 'auto', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10, 'oob_score': False, 'verbose': 0, 'warm_start': False}",0.1,RF,0
0.9957170138888889,0.0028623075977173645,2,0.98525,0.0012247448713916037,1,0.9863754165124028,0.01726954557906296,2,0.865,0.020000000000000018,1,0.9213708743120508,0.007010510196908826,1,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'gini', 'max_features': 'auto', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 15, 'oob_score': False, 'verbose': 0, 'warm_start': False}",0.1,RF,0
0.9960503472222223,0.0029915214633208166,1,0.98425,0.0018708286933869665,2,0.9865205479452055,0.01698311945451882,1,0.8549999999999999,0.03316624790355399,2,0.9153635618133054,0.012098890395579027,2,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'gini', 'max_features': 'auto', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20, 'oob_score': False, 'verbose': 0, 'warm_start': False}",0.1,RF,0
0.5446197916666666,0.07146320119609043,1,0.901,0.0018371173070873778,1,0.4666666666666667,0.45215533220835125,1,0.015,0.01457737973711325,1,0.02903320599471055,0.028182472215168522,1,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (10, 10), 'max_fun': 15000, 'max_iter': 500, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",0.1,NN,0
0.9985381944444445,0.0014206184669726617,10,0.9882500000000001,0.005099019513592783,10,0.9786628713752001,0.029933091000424666,1,0.9024999999999999,0.028939592256975538,10,0.9388595268963769,0.02630013072894327,10,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.1,LR,0
0.9989930555555556,0.0009641905347728973,3,0.992,0.002179449471770339,7,0.9759320091673033,0.03059192217931462,2,0.945,0.028062430400804556,9,0.9594208287445454,0.010653871279660733,7,"{'C': 2.7825594022071245, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.1,LR,0
0.9988958333333333,0.0011860879356309997,5,0.9925,0.003952847075210474,3,0.9722727272727273,0.04403229468477213,5,0.9549999999999998,0.020310096011589878,4,0.9626488089678968,0.018303852688921055,4,"{'C': 7.742636826811269, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.1,LR,0
0.9987256944444443,0.0012878902381150755,9,0.9924999999999999,0.004183300132670375,6,0.96954276946682,0.041888537630302196,7,0.9574999999999999,0.021794494717703346,2,0.9626832449352231,0.01965432163897953,3,"{'C': 21.544346900318832, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.1,LR,0
0.99875,0.0010485306260503366,8,0.99125,0.002738612787525853,8,0.9684357298474946,0.033478092552073374,9,0.9450000000000001,0.020310096011589878,8,0.9559393575101851,0.01282091524255832,8,"{'C': 59.94842503189409, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.1,LR,0
0.9990763888888889,0.0008693323942706524,1,0.99275,0.003102418411497732,1,0.9758627450980393,0.030567137017332383,3,0.9525,0.027838821814150098,5,0.963376678659387,0.015406837247209279,2,"{'C': 166.81005372000593, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.1,LR,0
0.9990347222222222,0.0009685321837963803,2,0.99275,0.0031024184114976966,1,0.9688799634301907,0.033128659032249284,8,0.96,0.024238399287081637,1,0.9637560797505751,0.014877174180826111,1,"{'C': 464.15888336127773, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.1,LR,0
0.9989409722222223,0.0009431414622956857,4,0.9925,0.003708099243547835,3,0.9730913735010217,0.027725609092569343,4,0.9525,0.033911649915626334,5,0.9620203602383797,0.018841123966052743,6,"{'C': 1291.5496650148827, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.1,LR,0
0.9988541666666666,0.00106274960757227,6,0.9925,0.0030618621784789892,3,0.9703419660261765,0.024331170698772307,6,0.9550000000000001,0.025739075352467496,3,0.9621958658270664,0.015551532769642148,5,"{'C': 3593.813663804626, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.1,LR,0
0.9987534722222222,0.001375429576554837,7,0.991,0.004286607049870549,9,0.9610059897640477,0.03423209001814496,10,0.95,0.02738612787525832,7,0.9548993985758953,0.020939023595445815,9,"{'C': 10000.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 2, 'warm_start': False}",0.1,LR,0
0.9953663194444445,0.0035863130913943242,1,0.9914999999999999,0.0028939592256975386,2,0.9562566473827184,0.027519656870973918,1,0.9600000000000002,0.02000000000000001,2,0.9577105570096796,0.013910704051441477,2,"{'max_depth': 7, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'splitter': 'best'}",0.1,DT,1
0.9904322916666667,0.006261699119891942,2,0.992,0.0036742346141748006,1,0.9548309405765669,0.03483724353198276,2,0.9675,0.020310096011589923,1,0.9605488394977163,0.017328702821234783,1,"{'max_depth': 8, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'splitter': 'best'}",0.1,DT,1
